4/11/2024,7:52:49 AM,147.4,136,103.3,22.6
4/11/2024,7:52:51 AM,147.4,136,103.1,22.4
4/11/2024,7:52:53 AM,147.3,136,103.1,22.4
4/11/2024,7:52:55 AM,147.3,135.9,102.9,22.4
4/11/2024,7:52:57 AM,147.3,135.9,102.9,22.3
4/11/2024,7:52:59 AM,147.1,135.9,102.8,22.3
4/11/2024,7:53:01 AM,147.1,135.7,102.6,22.2
4/11/2024,7:53:03 AM,146.9,135.7,102.6,22.6
4/11/2024,7:53:05 AM,146.9,135.7,102.4,22.6
4/11/2024,7:53:07 AM,146.8,135.7,102.4,22.3
4/11/2024,7:53:09 AM,146.8,135.6,102.4,22.7
4/11/2024,7:53:11 AM,146.8,135.6,102.3,22.7
4/11/2024,7:53:13 AM,146.6,135.6,102.3,23
4/11/2024,7:53:15 AM,146.6,135.6,102.1,22.7
4/11/2024,7:53:17 AM,146.4,135.4,102.1,23.2
4/11/2024,7:53:19 AM,146.4,135.4,101.9,23.1
4/11/2024,7:53:21 AM,146.4,135.4,101.9,23.4
4/11/2024,7:53:23 AM,146.3,135.3,101.8,23.9
4/11/2024,7:53:25 AM,146.3,135.3,101.8,24.4
4/11/2024,7:53:27 AM,146.2,135.1,101.6,24.4
4/11/2024,7:53:29 AM,146.2,135.1,101.6,23.8
4/11/2024,7:53:31 AM,146,135.1,101.4,23.8
4/11/2024,7:53:33 AM,146,135,101.4,24.2
4/11/2024,7:53:35 AM,146,135,101.4,24.9
4/11/2024,7:53:37 AM,145.8,135,101.3,25.2
4/11/2024,7:53:39 AM,145.8,134.8,101.3,25.6
4/11/2024,7:53:41 AM,145.7,134.8,101.1,25.6
4/11/2024,7:53:43 AM,145.7,134.8,101.1,24.5
4/11/2024,7:53:45 AM,145.7,134.7,101,24.1
4/11/2024,7:53:47 AM,145.5,134.7,101,24.5
4/11/2024,7:53:49 AM,145.5,133.9,101.9,24.5
4/11/2024,7:53:51 AM,145.7,132.1,101.9,23.9
4/11/2024,7:53:53 AM,145.4,132.1,102.3,23.7
4/11/2024,7:53:55 AM,145.2,131.9,102.3,23.7
4/11/2024,7:53:57 AM,145.2,131.7,102.3,23.4
4/11/2024,7:53:59 AM,145.1,131.7,102.1,23.8
4/11/2024,7:54:01 AM,144.9,131.5,102.1,23.8
4/11/2024,7:54:03 AM,144.9,131.3,102,23.8
4/11/2024,7:54:05 AM,144.9,131.1,102,24.3
4/11/2024,7:54:07 AM,144.7,130.9,102,24.3
4/11/2024,7:54:09 AM,144.7,130.9,101.8,24.3
4/11/2024,7:54:11 AM,144.5,130.7,101.8,25.3
4/11/2024,7:54:13 AM,144.5,130.5,101.8,25.6
4/11/2024,7:54:15 AM,144.3,130.5,101.7,24.8
4/11/2024,7:54:17 AM,144.2,130.3,101.7,24.2
4/11/2024,7:54:19 AM,144.2,130.1,101.6,24.8
4/11/2024,7:54:21 AM,144.2,129.9,101.6,24.3
4/11/2024,7:54:23 AM,143.9,129.9,101.4,23.9
4/11/2024,7:54:25 AM,143.9,129.7,101.4,23.8
4/11/2024,7:54:27 AM,143.8,129.7,101.4,23.8
4/11/2024,7:54:29 AM,143.7,129.6,101.2,23.8
4/11/2024,7:54:31 AM,143.7,129.4,101.2,23.8
4/11/2024,7:54:33 AM,143.7,129.4,101.2,24.1
4/11/2024,7:54:35 AM,143.5,129.2,101.1,24.6
4/11/2024,7:54:37 AM,143.5,129.1,101.1,24.6
4/11/2024,7:54:39 AM,143.3,129.1,101.1,24.6
4/11/2024,7:54:41 AM,143.3,128.9,100.9,23.6
4/11/2024,7:54:43 AM,143.2,128.9,100.9,23.9
4/11/2024,7:54:45 AM,143.2,128.7,100.9,24.7
4/11/2024,7:54:47 AM,143,128.7,100.9,24.7
4/11/2024,7:54:49 AM,143,128.6,100.8,25
4/11/2024,7:54:51 AM,142.9,128.6,100.8,25.3
4/11/2024,7:54:53 AM,142.9,128.4,100.7,25.1
4/11/2024,7:54:55 AM,142.7,128.4,100.7,25.1
4/11/2024,7:54:57 AM,142.7,128.2,100.7,24.6
4/11/2024,7:54:59 AM,142.5,128.2,100.5,24.6
4/11/2024,7:55:01 AM,143,128.9,100.9,24.1
4/11/2024,7:55:03 AM,143.2,129.6,101.6,24.1
4/11/2024,7:55:05 AM,143.2,129.6,101.3,24.7
4/11/2024,7:55:07 AM,143.2,129.3,101.3,24.7
4/11/2024,7:55:09 AM,143.1,129.1,101.3,24.7
4/11/2024,7:55:11 AM,143.1,128.8,101.3,25.5
4/11/2024,7:55:13 AM,142.9,128.8,101.1,25.5
4/11/2024,7:55:15 AM,142.9,128.7,101.1,25.1
4/11/2024,7:55:17 AM,142.8,128.5,101.1,25.4
4/11/2024,7:55:19 AM,142.8,128.5,101.1,24.9
4/11/2024,7:55:21 AM,142.7,128.3,100.9,24.4
4/11/2024,7:55:23 AM,142.7,128.3,100.9,23.9
4/11/2024,7:55:25 AM,142.5,128.1,100.9,23.7
4/11/2024,7:55:27 AM,142.5,128.1,100.8,23.3
4/11/2024,7:55:29 AM,142.3,127.9,100.8,23.3
4/11/2024,7:55:31 AM,142.3,127.9,100.7,22.5
4/11/2024,7:55:33 AM,142.2,127.8,100.7,22.2
4/11/2024,7:55:35 AM,142.2,127.8,100.7,21.5
4/11/2024,7:55:37 AM,142,127.6,100.7,21.8
4/11/2024,7:55:39 AM,142,127.6,100.5,22.7
4/11/2024,7:55:41 AM,141.8,127.4,100.5,23.1
4/11/2024,7:55:43 AM,141.8,127.4,100.5,23.7
4/11/2024,7:55:45 AM,141.7,127.3,100.4,23.7
4/11/2024,7:55:47 AM,141.7,127.3,100.4,24
4/11/2024,7:55:49 AM,141.5,127.3,100.4,24.8
4/11/2024,7:55:51 AM,141.5,127.1,100.4,25.2
4/11/2024,7:55:53 AM,141.4,127.1,100.2,24.9
4/11/2024,7:55:55 AM,141.4,126.9,100.2,24.7
4/11/2024,7:55:57 AM,141.2,126.9,100.2,25.1
4/11/2024,7:55:59 AM,141.2,126.8,100.1,25.1
4/11/2024,7:56:01 AM,141.1,126.8,100.1,23.8
4/11/2024,7:56:03 AM,141.1,126.8,100.1,24.3
4/11/2024,7:56:05 AM,141.1,126.6,100.1,24.7
4/11/2024,7:56:07 AM,140.9,126.6,100,24.4
4/11/2024,7:56:09 AM,140.9,126.4,100,24.9
4/11/2024,7:56:11 AM,140.7,126.4,100,25.3
4/11/2024,7:56:13 AM,140.7,126.3,100,25.3
4/11/2024,7:56:15 AM,140.6,126.3,99.9,23.9
4/11/2024,7:56:17 AM,140.6,126.3,99.9,23.8
4/11/2024,7:56:19 AM,140.4,126.1,99.9,24.9
4/11/2024,7:56:21 AM,140.4,126.1,99.9,25.4
4/11/2024,7:56:23 AM,140.2,126,99.9,25
4/11/2024,7:56:25 AM,140.2,126,99.7,24.5
4/11/2024,7:56:27 AM,140.1,126,99.7,24.5
4/11/2024,7:56:29 AM,140.1,125.8,99.7,24.1
4/11/2024,7:56:31 AM,139.9,125.8,99.6,24.6
4/11/2024,7:56:33 AM,139.9,125.7,99.6,24.6
4/11/2024,7:56:35 AM,139.7,125.7,99.6,23.7
4/11/2024,7:56:37 AM,139.7,125.5,99.6,24.1
4/11/2024,7:56:39 AM,139.7,125.5,99.4,24.6
4/11/2024,7:56:41 AM,139.6,125.4,99.4,25.1
4/11/2024,7:56:43 AM,139.6,125.4,99.4,25.4
4/11/2024,7:56:45 AM,139.4,125.4,99.4,24.5
4/11/2024,7:56:47 AM,139.4,125.2,99.3,24.5
4/11/2024,7:56:49 AM,139.2,125.2,99.3,24.5
4/11/2024,7:56:51 AM,139.2,125.1,99.3,23.7
4/11/2024,7:56:53 AM,139.1,125.1,99.3,23.7
4/11/2024,7:56:55 AM,139.1,125.1,99.1,23.6
4/11/2024,7:56:57 AM,138.9,124.9,99.1,24.1
4/11/2024,7:56:59 AM,138.9,124.9,99.1,24.1
4/11/2024,7:57:01 AM,138.8,124.7,99.1,24.6
4/11/2024,7:57:03 AM,138.8,124.7,99,25.2
4/11/2024,7:57:05 AM,138.6,124.6,99,24.7
4/11/2024,7:57:07 AM,138.6,124.6,99,24.7
4/11/2024,7:57:09 AM,138.4,124.6,99,25.1
4/11/2024,7:57:11 AM,138.4,124.4,98.8,24.7
4/11/2024,7:57:13 AM,138.3,124.4,98.8,24.3
4/11/2024,7:57:15 AM,138.3,124.4,98.8,24.7
4/11/2024,7:57:17 AM,138.1,124.2,98.8,25.3
4/11/2024,7:57:19 AM,138.1,124.2,98.7,26.2
4/11/2024,7:57:21 AM,138.1,124.2,98.7,26.3
4/11/2024,7:57:23 AM,137.9,124.1,98.7,25.8
4/11/2024,7:57:25 AM,137.9,124.1,98.6,25.4
4/11/2024,7:57:27 AM,137.8,123.9,98.6,25.5
4/11/2024,7:57:29 AM,137.8,123.9,98.6,25.7
4/11/2024,7:57:31 AM,137.6,123.9,98.6,25.1
4/11/2024,7:57:33 AM,137.6,123.8,98.6,24.8
4/11/2024,7:57:35 AM,137.5,123.8,98.4,24.8
4/11/2024,7:57:37 AM,137.5,123.7,98.4,25.7
4/11/2024,7:57:39 AM,137.3,123.7,98.4,26.3
4/11/2024,7:57:41 AM,137.3,123.7,98.4,26.3
4/11/2024,7:57:43 AM,137.2,123.5,98.3,26.3
4/11/2024,7:57:45 AM,137.2,123.5,98.3,25.7
4/11/2024,7:57:47 AM,137,123.5,98.3,25.7
4/11/2024,7:57:49 AM,137,123.3,98.3,25.7
4/11/2024,7:57:51 AM,137,123.3,98.2,24.7
4/11/2024,7:57:53 AM,136.8,123.3,98.2,24.3
4/11/2024,7:57:55 AM,136.8,123.2,98.2,24.3
4/11/2024,7:57:57 AM,136.7,123.2,98.2,23.9
4/11/2024,7:57:59 AM,136.7,123,98.2,23.3
4/11/2024,7:58:01 AM,136.5,123,98.1,23.6
4/11/2024,7:58:03 AM,136.5,123,98.1,23.6
4/11/2024,7:58:05 AM,136.3,122.8,98.1,23.1
4/11/2024,7:58:07 AM,136.3,122.8,97.9,23.8
4/11/2024,7:58:09 AM,136.3,122.8,97.9,23.8
4/11/2024,7:58:11 AM,136.2,122.7,97.9,23.8
4/11/2024,7:58:13 AM,136.2,122.7,97.9,24.7
4/11/2024,7:58:15 AM,136,122.6,97.8,24.3
4/11/2024,7:58:17 AM,136,122.6,97.8,23.6
4/11/2024,7:58:19 AM,135.8,122.6,97.8,23.3
4/11/2024,7:58:21 AM,135.8,122.4,97.6,23.3
4/11/2024,7:58:23 AM,135.7,122.4,97.6,23.3
4/11/2024,7:58:25 AM,135.7,122.3,97.6,23.8
4/11/2024,7:58:27 AM,135.6,122.3,97.6,23.1
4/11/2024,7:58:29 AM,135.6,122.1,97.5,23.1
4/11/2024,7:58:31 AM,135.4,122.1,97.5,22.7
4/11/2024,7:58:33 AM,135.4,122.1,97.5,22.5
4/11/2024,7:58:35 AM,135.2,121.9,97.5,22.5
4/11/2024,7:58:37 AM,135.2,121.9,97.3,22.8
4/11/2024,7:58:39 AM,135.1,121.8,97.3,22.8
4/11/2024,7:58:41 AM,135.1,121.8,97.3,22.8
4/11/2024,7:58:43 AM,135.1,121.8,97.3,23.9
4/11/2024,7:58:45 AM,134.9,121.7,97.3,23.9
4/11/2024,7:58:47 AM,134.9,121.7,97.2,23.5
4/11/2024,7:58:49 AM,134.7,121.7,97.2,23.5
4/11/2024,7:58:51 AM,134.7,121.5,97.2,23.7
4/11/2024,7:58:53 AM,134.6,121.5,97.2,23.9
4/11/2024,7:58:55 AM,134.6,121.4,97.1,23.4
4/11/2024,7:58:57 AM,134.4,121.4,97.1,22.9
4/11/2024,7:58:59 AM,134.4,121.2,97.1,22.5
4/11/2024,7:59:01 AM,134.3,121.2,97.1,22.5
4/11/2024,7:59:03 AM,134.3,121.2,96.9,22.5
4/11/2024,7:59:05 AM,134.1,121.1,96.9,22.2
4/11/2024,7:59:07 AM,134.1,121.1,96.9,22
4/11/2024,7:59:09 AM,133.9,121.1,96.8,21.6
4/11/2024,7:59:11 AM,133.9,120.9,96.8,22
4/11/2024,7:59:13 AM,133.9,120.9,96.8,22
4/11/2024,7:59:15 AM,133.8,120.9,96.8,22.6
4/11/2024,7:59:17 AM,133.8,120.8,96.8,22.6
4/11/2024,7:59:19 AM,133.7,120.8,96.8,23.3
4/11/2024,7:59:21 AM,133.7,120.8,96.7,23.3
4/11/2024,7:59:23 AM,133.5,120.6,96.7,23.3
4/11/2024,7:59:25 AM,133.5,120.6,96.7,23.7
4/11/2024,7:59:27 AM,133.3,120.4,96.5,24.2
4/11/2024,7:59:29 AM,133.3,120.4,96.5,23.7
4/11/2024,7:59:31 AM,133.3,120.4,96.5,23.7
4/11/2024,7:59:33 AM,133.2,120.4,96.5,23.2
4/11/2024,7:59:35 AM,132.4,120.3,96.5,22.9
4/11/2024,7:59:37 AM,132.4,119.9,96.5,22.5
4/11/2024,7:59:39 AM,132.4,119.5,96.8,22.5
4/11/2024,7:59:41 AM,132.2,119.3,96.6,23.2
4/11/2024,7:59:43 AM,132.2,119.3,96.6,23.4
4/11/2024,7:59:45 AM,132,119.1,96.6,23.8
4/11/2024,7:59:47 AM,131.8,119.1,96.4,24.2
4/11/2024,7:59:49 AM,131.8,118.9,96.4,24.9
4/11/2024,7:59:51 AM,131.7,118.9,96.4,23.8
4/11/2024,7:59:53 AM,131.7,118.8,96.3,23.4
4/11/2024,7:59:55 AM,131.6,118.8,96.3,23.4
4/11/2024,7:59:57 AM,131.6,118.6,96.3,23.7
4/11/2024,7:59:59 AM,131.4,118.6,96.3,23.9
4/11/2024,8:00:01 AM,131.4,118.6,96.3,24.7
4/11/2024,8:00:03 AM,131.2,118.4,96.3,24.1
4/11/2024,8:00:05 AM,131.2,118.4,96.1,24.1
4/11/2024,8:00:07 AM,131.1,118.3,96.1,24.7
4/11/2024,8:00:09 AM,131.1,118.3,96.1,24.7
4/11/2024,8:00:11 AM,131.1,118.2,96.1,25.2
4/11/2024,8:00:13 AM,130.9,118.2,96.1,24.7
4/11/2024,8:00:15 AM,130.9,118.2,96,23.4
4/11/2024,8:00:17 AM,130.8,118.1,96,23.2
4/11/2024,8:00:19 AM,130.8,118.1,96,23.2
4/11/2024,8:00:21 AM,130.7,117.9,96,24.3
4/11/2024,8:00:23 AM,130.7,117.9,96,24.7
4/11/2024,8:00:25 AM,130.5,117.7,95.8,23.6
4/11/2024,8:00:27 AM,130.5,117.7,95.8,24
4/11/2024,8:00:29 AM,130.4,117.7,95.8,24.2
4/11/2024,8:00:31 AM,130.4,117.6,95.8,24.2
4/11/2024,8:00:33 AM,130.2,117.6,95.8,25.4
4/11/2024,8:00:35 AM,130.2,117.4,95.7,25.1
4/11/2024,8:00:37 AM,130.2,117.4,95.7,25.1
4/11/2024,8:00:39 AM,130.1,117.4,95.7,25.6
4/11/2024,8:00:41 AM,130.1,117.3,95.7,25.1
4/11/2024,8:00:43 AM,129.9,117.3,95.7,24.6
4/11/2024,8:00:45 AM,129.9,117.2,95.6,24.3
4/11/2024,8:00:47 AM,129.7,117.2,95.6,24.6
4/11/2024,8:00:49 AM,129.7,117.2,95.6,25
4/11/2024,8:00:51 AM,129.7,117,95.6,25.1
4/11/2024,8:00:53 AM,129.6,117,95.4,24.7
4/11/2024,8:00:55 AM,129.6,117,95.4,24.2
4/11/2024,8:00:57 AM,129.4,116.8,95.4,24.4
4/11/2024,8:00:59 AM,129.4,116.8,95.4,24.7
4/11/2024,8:01:01 AM,129.4,116.7,95.4,24.7
4/11/2024,8:01:03 AM,129.2,116.7,95.3,24.2
4/11/2024,8:01:05 AM,129.2,116.7,95.3,23.6
4/11/2024,8:01:07 AM,129.1,116.6,95.3,23.8
4/11/2024,8:01:09 AM,129.1,116.6,95.3,23.3
4/11/2024,8:01:11 AM,129.1,116.6,95.3,23.3
4/11/2024,8:01:13 AM,128.9,116.4,95.2,23.5
4/11/2024,8:01:15 AM,128.9,116.4,95.2,23.3
4/11/2024,8:01:17 AM,128.7,116.4,95.2,24
4/11/2024,8:01:19 AM,128.7,116.2,95.2,24.3
4/11/2024,8:01:21 AM,128.7,116.2,95.2,25.1
4/11/2024,8:01:23 AM,128.6,116.2,95.1,25.3
4/11/2024,8:01:25 AM,128.6,116.1,95.1,25.1
4/11/2024,8:01:27 AM,128.4,116.1,95.1,25.1
4/11/2024,8:01:29 AM,128.4,116.1,95.1,24.4
4/11/2024,8:01:31 AM,128.4,115.9,94.9,24.2
4/11/2024,8:01:33 AM,128.3,115.9,94.9,24.8
4/11/2024,8:01:35 AM,128.3,115.9,94.9,24.4
4/11/2024,8:01:37 AM,128.2,115.8,94.9,24.4
4/11/2024,8:01:39 AM,128.2,115.8,94.9,24.4
4/11/2024,8:01:41 AM,128.2,115.8,94.9,24.4
4/11/2024,8:01:43 AM,128,115.6,94.9,24.6
4/11/2024,8:01:45 AM,128,115.6,94.7,25
4/11/2024,8:01:47 AM,127.8,115.6,94.7,24
4/11/2024,8:01:49 AM,127.8,115.5,94.7,22.9
4/11/2024,8:01:51 AM,127.7,115.5,94.7,23.6
4/11/2024,8:01:53 AM,127.7,115.5,94.6,23.6
4/11/2024,8:01:55 AM,127.7,115.3,94.6,23.4
4/11/2024,8:01:57 AM,127.5,115.3,94.6,23.4
4/11/2024,8:01:59 AM,127.5,115.2,94.6,23.7
4/11/2024,8:02:01 AM,127.5,115.2,94.5,23.1
4/11/2024,8:02:03 AM,127.3,115.2,94.5,23.3
4/11/2024,8:02:05 AM,127.3,115.2,94.5,23.3
4/11/2024,8:02:07 AM,127.3,115.1,94.5,23.8
4/11/2024,8:02:09 AM,127.2,115.1,94.5,24.2
4/11/2024,8:02:11 AM,127.2,114.9,94.5,24.5
4/11/2024,8:02:13 AM,127.1,114.9,94.4,24.9
4/11/2024,8:02:15 AM,127.1,114.9,94.4,24.9
4/11/2024,8:02:17 AM,127.1,114.9,94.4,24.3
4/11/2024,8:02:19 AM,126.9,114.8,94.4,24.8
4/11/2024,8:02:21 AM,126.9,114.8,94.4,25.4
4/11/2024,8:02:23 AM,126.9,114.8,94.2,25.8
4/11/2024,8:02:25 AM,126.7,114.6,94.2,25.8
4/11/2024,8:02:27 AM,126.7,114.6,94.2,25.5
4/11/2024,8:02:29 AM,126.6,114.6,94.2,25.1
4/11/2024,8:02:31 AM,126.6,114.6,94.2,25.8
4/11/2024,8:02:33 AM,126.4,114.4,94.1,25.3
4/11/2024,8:02:35 AM,126.4,114.4,94.1,25.2
4/11/2024,8:02:37 AM,126.4,114.3,94.1,24.2
4/11/2024,8:02:39 AM,126.3,114.3,94.1,24.2
4/11/2024,8:02:41 AM,126.3,114.3,94,24.3
4/11/2024,8:02:43 AM,126.2,114.3,94,24.9
4/11/2024,8:02:45 AM,126.2,114.2,94,24.9
4/11/2024,8:02:47 AM,126.2,114.2,94,24.3
4/11/2024,8:02:49 AM,126,114.2,94,24.6
4/11/2024,8:02:51 AM,126,114,94,24.6
4/11/2024,8:02:53 AM,125.8,114,93.8,24.5
4/11/2024,8:02:55 AM,125.8,114,93.8,24.5
4/11/2024,8:02:57 AM,125.8,113.9,93.8,24.8
4/11/2024,8:02:59 AM,125.7,113.9,93.8,25.3
4/11/2024,8:03:01 AM,125.7,113.9,93.8,24.3
4/11/2024,8:03:03 AM,125.7,113.7,93.7,23.9
4/11/2024,8:03:05 AM,125.6,113.7,93.7,24.2
4/11/2024,8:03:07 AM,125.6,113.7,93.7,23.8
4/11/2024,8:03:09 AM,125.4,113.6,93.7,24.1
4/11/2024,8:03:11 AM,125.4,113.6,93.7,24.9
4/11/2024,8:03:13 AM,125.4,113.6,93.7,24.9
4/11/2024,8:03:15 AM,125.2,113.5,93.7,24.6
4/11/2024,8:03:17 AM,125.2,113.5,93.6,24
4/11/2024,8:03:19 AM,125.1,113.5,93.6,24.3
4/11/2024,8:03:21 AM,125.1,113.3,93.6,24.3
4/11/2024,8:03:23 AM,125.1,113.3,93.6,24.6
4/11/2024,8:03:25 AM,124.9,113.3,93.6,24.3
4/11/2024,8:03:27 AM,124.9,113.3,93.6,23.6
4/11/2024,8:03:29 AM,124.9,113.2,93.6,23.6
4/11/2024,8:03:31 AM,124.8,113.2,93.4,23.3
4/11/2024,8:03:33 AM,124.8,113.2,93.4,23.3
4/11/2024,8:03:35 AM,124.8,113.2,93.4,23.3
4/11/2024,8:03:37 AM,124.7,113.1,93.4,23.3
4/11/2024,8:03:39 AM,124.7,113.1,93.4,24.2
4/11/2024,8:03:41 AM,124.7,113.1,93.4,25
4/11/2024,8:03:43 AM,124.7,113.1,93.4,25
4/11/2024,8:03:45 AM,124.5,113.1,93.4,23.8
4/11/2024,8:03:47 AM,124.5,112.9,93.3,24.7
4/11/2024,8:03:49 AM,124.4,112.9,93.3,23.9
4/11/2024,8:03:51 AM,124.4,112.9,93.3,24.4
4/11/2024,8:03:53 AM,124.4,112.9,93.3,24.1
4/11/2024,8:03:55 AM,124.2,112.8,93.3,24.3
4/11/2024,8:03:57 AM,124.2,112.8,93.3,24.3
4/11/2024,8:03:59 AM,124.2,112.8,93.2,24.1
4/11/2024,8:04:01 AM,124.1,112.6,93.2,24.1
4/11/2024,8:04:03 AM,124.1,112.6,93.2,24.1
4/11/2024,8:04:05 AM,124.1,112.6,93.2,24.6
4/11/2024,8:04:07 AM,123.9,112.6,93.2,23.6
4/11/2024,8:04:09 AM,123.9,112.5,93.2,23.6
4/11/2024,8:04:11 AM,123.8,112.5,93.2,23.9
4/11/2024,8:04:13 AM,123.8,112.5,93.1,24.2
4/11/2024,8:04:15 AM,123.8,112.3,93.1,25
4/11/2024,8:04:17 AM,123.8,112.3,93.1,25.2
4/11/2024,8:04:19 AM,123.6,112.3,93.1,25.6
4/11/2024,8:04:21 AM,123.6,112.2,93.1,25.2
4/11/2024,8:04:23 AM,123.6,112.2,93.1,25.5
4/11/2024,8:04:25 AM,123.5,112.2,93.1,25.5
4/11/2024,8:04:27 AM,123.5,112,93.1,25.5
4/11/2024,8:04:29 AM,123.3,112,93.1,24.1
4/11/2024,8:04:31 AM,123.3,112,92.9,24.3
4/11/2024,8:04:33 AM,123.3,111.9,92.9,24.3
4/11/2024,8:04:35 AM,123.2,111.9,92.9,24.3
4/11/2024,8:04:37 AM,123.2,111.9,92.9,24.3
4/11/2024,8:04:39 AM,123.2,111.7,92.9,23.6
4/11/2024,8:04:41 AM,123.1,111.7,92.9,23.4
4/11/2024,8:04:43 AM,123.1,111.7,92.8,23.9
4/11/2024,8:04:45 AM,123.1,111.6,92.8,24.4
4/11/2024,8:04:47 AM,122.9,111.6,92.8,24.3
4/11/2024,8:04:49 AM,122.9,111.6,92.8,24.6
4/11/2024,8:04:51 AM,122.8,111.6,92.8,25
4/11/2024,8:04:53 AM,122.8,111.4,92.8,25
4/11/2024,8:04:55 AM,122.8,111.4,92.7,24.4
4/11/2024,8:04:57 AM,122.6,111.3,92.7,24.8
4/11/2024,8:04:59 AM,122.6,111.3,92.7,24.3
4/11/2024,8:05:01 AM,122.6,111.3,92.7,25.2
4/11/2024,8:05:03 AM,122.4,111.2,92.7,25.2
4/11/2024,8:05:05 AM,122.4,111.2,92.7,25.2
4/11/2024,8:05:07 AM,122.4,111.2,92.7,25.1
4/11/2024,8:05:09 AM,122.3,111.2,92.6,25.4
4/11/2024,8:05:11 AM,122.3,111.1,92.6,25.4
4/11/2024,8:05:13 AM,122.3,111.1,92.6,25.1
4/11/2024,8:05:15 AM,122.3,111.1,92.6,24.2
4/11/2024,8:05:17 AM,122.3,111.1,92.6,24.2
