4/11/2024,7:26:55 AM,142.9,130.1,93.9, -OL
4/11/2024,7:26:57 AM,142.9,130.3,93.9, -OL
4/11/2024,7:26:59 AM,143.3,130.3,93.6, -OL
4/11/2024,7:27:01 AM,143.6,130.3,93.3, -OL
4/11/2024,7:27:03 AM,143.6,130.4,93.1, -OL
4/11/2024,7:27:05 AM,143.4,130.7,92.8, -OL
4/11/2024,7:27:07 AM,143.1,130.7,92.6, -OL
4/11/2024,7:27:09 AM,142.6,130.8,92.6, -OL
4/11/2024,7:27:11 AM,142.4,130.8,92.3, -OL
4/11/2024,7:27:13 AM,142.4,130.8,92.1, -OL
4/11/2024,7:27:15 AM,142.1,130.9,91.8, -OL
4/11/2024,7:27:17 AM,141.9,130.9,91.6, -OL
4/11/2024,7:27:19 AM,141.7,130.9,91.6, -OL
4/11/2024,7:27:21 AM,141.7,130.9,91.3, -OL
4/11/2024,7:27:23 AM,141.7,130.9,91.1, -OL
4/11/2024,7:27:25 AM,141.6,130.9,90.9, -OL
4/11/2024,7:27:27 AM,141.6,130.9,90.6, -OL
4/11/2024,7:27:29 AM,141.6,130.9,90.4, -OL
4/11/2024,7:27:31 AM,141.6,130.9,90.4, -OL
4/11/2024,7:27:33 AM,141.4,130.9,90.2, -OL
4/11/2024,7:27:35 AM,141.4,130.9,89.9, -OL
4/11/2024,7:27:37 AM,141.4,130.8,89.7, -OL
4/11/2024,7:27:39 AM,141.4,130.8,89.5, -OL
4/11/2024,7:27:41 AM,141.4,130.8,89.5, -OL
4/11/2024,7:27:43 AM,141.6,130.8,89.3, -OL
4/11/2024,7:27:45 AM,141.6,130.8,89.1, -OL
4/11/2024,7:27:47 AM,141.6,130.7,88.9, -OL
4/11/2024,7:27:49 AM,141.7,130.7,88.7, -OL
4/11/2024,7:27:51 AM,141.7,130.7,88.7, -OL
4/11/2024,7:27:53 AM,141.7,130.7,88.5, -OL
4/11/2024,7:27:55 AM,141.8,130.6,88.3, -OL
4/11/2024,7:27:57 AM,141.8,130.6,88.3, -OL
4/11/2024,7:27:59 AM,141.8,130.4,88.1, -OL
4/11/2024,7:28:01 AM,141.9,130.4,87.8, -OL
4/11/2024,7:28:03 AM,141.9,130.4,87.8, -OL
4/11/2024,7:28:05 AM,142.1,130.3,87.7, -OL
4/11/2024,7:28:07 AM,142.1,130.3,87.4, -OL
4/11/2024,7:28:09 AM,142.1,130.3,87.4, -OL
4/11/2024,7:28:11 AM,142.2,130.1,87.2, -OL
4/11/2024,7:28:13 AM,142.2,130.1,87.1, -OL
4/11/2024,7:28:15 AM,142.4,130.1,87.1, -OL
4/11/2024,7:28:17 AM,142.4,129.9,86.8, -OL
4/11/2024,7:28:19 AM,142.4,129.9,86.6, -OL
4/11/2024,7:28:21 AM,142.6,129.8,86.6, -OL
4/11/2024,7:28:23 AM,142.6,129.8,86.4, -OL
4/11/2024,7:28:25 AM,142.7,129.7,86.3, -OL
4/11/2024,7:28:27 AM,142.7,129.7,86.3, -OL
4/11/2024,7:28:29 AM,142.7,129.7,86.1, -OL
4/11/2024,7:28:31 AM,142.8,129.6,85.9, -OL
4/11/2024,7:28:33 AM,142.8,129.6,85.9, -OL
4/11/2024,7:28:35 AM,142.8,129.4,85.7, -OL
4/11/2024,7:28:37 AM,143,129.4,85.7, -OL
4/11/2024,7:28:39 AM,143,129.2,85.6, -OL
4/11/2024,7:28:41 AM,143,129.2,85.4, -OL
4/11/2024,7:28:43 AM,143.1,129.1,85.4, -OL
4/11/2024,7:28:45 AM,143.1,129.1,85.2, -OL
4/11/2024,7:28:47 AM,143.1,128.9,85.1, -OL
4/11/2024,7:28:49 AM,143.1,128.9,85.1, -OL
4/11/2024,7:28:51 AM,143.2,128.7,84.9, -OL
4/11/2024,7:28:53 AM,143.2,128.7,84.9, -OL
4/11/2024,7:28:55 AM,143.2,128.6,84.7, -OL
4/11/2024,7:28:57 AM,143.2,128.6,84.7, -OL
4/11/2024,7:28:59 AM,143.4,128.4,84.6, -OL
4/11/2024,7:29:01 AM,143.4,128.4,84.6, -OL
4/11/2024,7:29:03 AM,143.4,128.2,84.4, -OL
4/11/2024,7:29:05 AM,143.4,128.2,84.4, -OL
4/11/2024,7:29:07 AM,143.5,128.1,84.4, -OL
4/11/2024,7:29:09 AM,143.5,127.9,84.2, -OL
4/11/2024,7:29:11 AM,143.5,127.9,84.2, -OL
4/11/2024,7:29:13 AM,143.5,127.7,84.1, -OL
4/11/2024,7:29:15 AM,143.6,127.7,84.1, -OL
4/11/2024,7:29:17 AM,143.6,127.5,83.9, -OL
4/11/2024,7:29:19 AM,143.6,127.5,83.9, -OL
4/11/2024,7:29:21 AM,143.6,127.5,83.9, -OL
